country/economy code,year,"reporting data level: rural, urban, or national coverage",income or consumption used in survey,"Prosperity Gap, z=28/day","Inequality, z=ybar","Mean, $/day 2021 PPPs"
DEU,1991,national,income,.641440981823,1.329825878143311,58.049184554316
DEU,1992,national,income,.6422655873400001,1.351226687431335,58.90763483137
DEU,1993,national,income,.623707947581,1.317178964614868,59.131859703624
DEU,1994,national,income,.7179257854510001,1.482519745826721,57.820117692097
DEU,1995,national,income,.676131678916,1.411590337753296,58.456849790358
DEU,1996,national,income,.626407187938,1.322126269340515,59.098195562493
DEU,1997,national,income,.644159804911,1.338670134544373,58.188611167875
DEU,1998,national,income,.6171195420259999,1.324745416641235,60.106458406979
DEU,1999,national,income,.6122566597370001,1.3526771068573,61.861246640239
DEU,2000,national,income,.598931885299,1.344945907592773,62.876071454735
DEU,2001,national,income,.608853010389,1.36728823184967,62.879005198909
DEU,2002,national,income,.59619665417,1.362535357475281,63.990613874111
DEU,2003,national,income,.613676888546,1.39199960231781,63.512231330198
DEU,2004,national,income,.599293856398,1.371127963066101,64.061367103224
DEU,2005,national,income,.614205159434,1.407932162284851,64.18393145881601
DEU,2006,national,income,.594930704175,1.376202583312988,64.770016766092
DEU,2007,national,income,.588149099216,1.374724864959717,65.446494738921
DEU,2008,national,income,.59582620729,1.383855819702148,65.032321532423
DEU,2009,national,income,.587390109486,1.37446129322052,65.51849826468001
DEU,2010,national,income,.589167662042,1.383983969688416,65.773384841614
DEU,2011,national,income,.580262708277,1.371603846549988,66.18537986163599
DEU,2012,national,income,.589433412949,1.391075968742371,66.080622277327
DEU,2013,national,income,.583916166625,1.390218377113342,66.663878158385
DEU,2014,national,income,.5954353473490001,1.415694355964661,66.57220319472501
DEU,2015,national,income,.575447480155,1.421128630638123,69.148971601447
DEU,2016,national,income,.568959399979,1.433141231536865,70.52868012854201
DEU,2017,national,income,.61214965318,1.546805262565613,70.751566431116
DEU,2018,national,income,.5555727220310001,1.454300999641418,73.294506217522
DEU,2019,national,income,.5795198000140001,1.541915416717529,74.49897508218
DEU,2020,national,income,.581684059867,1.654367446899414,79.63479113465
DJI,2002,national,consumption,8.717136762193,1.694570183753967,5.443067672316
DJI,2012,national,consumption,9.927981592447001,2.371967315673828,6.689686315459
DJI,2013,national,consumption,9.64516972641,2.057933568954468,5.974196564283
DJI,2017,national,consumption,8.301349842138,1.85828959941864,6.267909254429
DNK,1987,national,income,1.164096317348,2.276938199996948,54.767179366587
DNK,1992,national,income,1.151602426392,2.214182138442993,53.835507861008
DNK,1995,national,income,.611256738212,1.218047618865967,55.79543154228
DNK,2000,national,income,.572302860349,1.217999339103699,59.590795380236
DNK,2003,national,income,.773498308866,1.608139038085938,58.213305764599
DNK,2004,national,income,.7796525589760001,1.649335145950317,59.233289396063
DNK,2005,national,income,.709523248935,1.518260598182678,59.915296369355
DNK,2006,national,income,.597193732914,1.318145632743835,61.802521855903
DNK,2007,national,income,.591371078114,1.329276442527771,62.938044920301
DNK,2008,national,income,.641055286077,1.425840973854065,62.277851564322
DNK,2009,national,income,.712788335147,1.608568906784058,63.1883640379
DNK,2010,national,income,.5575941049549999,1.320730328559875,66.321449995143
DNK,2011,national,income,.568964451479,1.326175332069397,65.264022041171
DNK,2012,national,income,.578171046377,1.339603781700134,64.87510286302501
DNK,2013,national,income,.812748322202,1.928992986679077,66.455754095202
DNK,2014,national,income,.619629799311,1.480764389038086,66.913184764036
DNK,2015,national,income,.666168219065,1.607381224632263,67.560525314065
DNK,2016,national,income,.689595944869,1.691905856132507,68.69727897928701
DNK,2017,national,income,.587619200803,1.476608276367188,70.360247997862
DNK,2018,national,income,.660409473896,1.675639867782593,71.043675302355
DNK,2019,national,income,.722884733114,1.83405327796936,71.039666911548
DNK,2020,national,income,.6128388587119999,1.599024891853333,73.05786292012399
DNK,2021,national,income,.629233760766,1.683364748954773,74.907319906322
DNK,2022,national,income,.685434963596,1.759223580360413,71.864236985658
DNK,2023,national,income,.772921065243,2.006111145019531,72.673802135344
DOM,1986,national,income,3.802636681565,2.238837003707886,16.485254500792
DOM,1989,national,income,6.177405484652,2.159887313842773,9.7900076372
DOM,1992,national,income,4.801635873123,2.275803327560425,13.270997239411
DOM,1996,national,income,4.603228165776,2.429366588592529,14.777078593911
DOM,1997,national,income,4.674451995541,2.701845645904541,16.184074535233
DOM,2000,national,income,4.304492054934,2.676790952682495,17.412077232814
DOM,2001,national,income,3.876500602958,2.315465688705444,16.724630891506
DOM,2002,national,income,4.433055169614,2.570970773696899,16.23872897967
DOM,2003,national,income,4.986358546886,2.578595399856567,14.479639439568
DOM,2004,national,income,5.587589533916,2.461253643035889,12.333601115696
DOM,2005,national,income,4.566108098083,2.322000980377197,14.238828206695
DOM,2006,national,income,4.158581607677,2.410788297653198,16.231994773278
DOM,2007,national,income,4.228214948252,2.243428468704224,14.856386305141
DOM,2008,national,income,4.132443716624,2.115770578384399,14.335724081909
DOM,2009,national,income,3.865677153441,2.138830184936523,15.492045205795
DOM,2010,national,income,3.780451532249,2.062005043029785,15.272286936608
DOM,2011,national,income,3.671332253922,2.077987670898438,15.848103529098
DOM,2012,national,income,3.682239839167,1.992733359336853,15.152878822816
DOM,2013,national,income,3.53097569408,2.018507719039917,16.006401132289
DOM,2014,national,income,3.269489573013,1.937651634216309,16.594102867151
DOM,2015,national,income,3.041927321501,1.979169130325317,18.217639871795
DOM,2016,national,income,2.948107080814,2.054870128631592,19.516376191282
DOM,2017,national,income,2.77505388495,1.830182909965515,18.46635236934
DOM,2018,national,income,2.4777064112,1.793683528900146,20.270011398923
DOM,2019,national,income,2.417996632864,1.775965452194214,20.565385736387
DOM,2020,national,income,2.701812964075,1.750698208808899,18.143205929445
DOM,2021,national,income,2.598232951348,1.627267718315125,17.536339757991
DOM,2022,national,income,2.456576369577,1.57464063167572,17.94771684271
DOM,2023,national,income,2.371121195617,1.71575939655304,20.260989570861
DOM,2024,national,income,2.093597605651,1.69951868057251,22.729546038601
DZA,1988,national,consumption,5.276609632793,1.521624565124512,8.074405880886999
DZA,1995,national,consumption,5.150247836164,1.482128262519836,8.057785607235999
DZA,2011,national,consumption,3.376642598861,1.260634303092957,10.453507869986
ECU,1987,urban,income,7.583282390451,2.686863660812378,9.920794188053
ECU,1994,national,income,8.957225554860999,3.141901731491089,9.821484085648001
ECU,1995,urban,income,9.136042646199,3.170593023300171,9.717183531036
ECU,1998,urban,income,7.976260989497,2.624537706375122,9.213221031109001
ECU,1999,national,income,9.992506092584,3.59087347984314,10.061985907036
ECU,2000,national,income,11.182702012686,3.093889951705933,7.746689370902
ECU,2003,national,income,7.195193954896,2.961989402770996,11.52654209071
ECU,2004,national,income,7.786848639065,3.147650241851807,11.318341207253
ECU,2005,national,income,6.166583142105,2.958552360534668,13.433608436345
ECU,2006,national,income,5.025807672866,2.653051853179932,14.780798381966
ECU,2007,national,income,5.211917606419,2.899207353591919,15.575420231611
ECU,2008,national,income,4.983104327836,2.649377107620239,14.886816162027
ECU,2009,national,income,4.786524802133,2.452169418334961,14.344591860156
ECU,2010,national,income,4.241571033103,2.404966831207275,15.87597451531
ECU,2011,national,income,4.032314850074,2.361672163009644,16.399220528414
ECU,2012,national,income,3.678080115786,2.295098543167114,17.471820978968
ECU,2013,national,income,3.40253441886,2.197183847427368,18.080977540761
ECU,2014,national,income,3.187799182048,2.081690788269043,18.284509553983
ECU,2015,national,income,3.402953283101,2.237874031066895,18.413557209223
ECU,2016,national,income,3.407899157067,2.194908857345581,18.033821387365
ECU,2017,national,income,3.24799734937,2.151677131652832,18.548956365188
ECU,2018,national,income,3.267258146887,2.159415006637573,18.505920064493
ECU,2019,national,income,3.311779202523,2.149943590164185,18.177063439416
ECU,2020,national,income,4.00203769308,2.310346126556396,16.164188249144
ECU,2021,national,income,3.450844564845,2.138720750808716,17.353485438047
ECU,2022,national,income,3.276800387818,2.102705717086792,17.967453583126
ECU,2023,national,income,3.255653385544,2.050218820571899,17.632751770894
ECU,2024,national,income,3.541446419765,2.141371250152588,16.930481323291
EGY,1990,national,consumption,5.105284960903,1.338896036148071,7.343191983021
EGY,1995,national,consumption,5.07371865697,1.288287878036499,7.109590322968
EGY,1999,national,consumption,4.265423563805,1.306586146354675,8.576970855646
EGY,2004,national,consumption,4.813204240746,1.336299777030945,7.773697150315
EGY,2008,national,consumption,4.732557017355,1.321747660636902,7.820071347145
EGY,2010,national,consumption,4.194659016142,1.300109267234802,8.678431053961001
EGY,2012,national,consumption,3.991951526884,1.264230847358704,8.86745834611
EGY,2015,national,consumption,3.88715798789,1.334064722061157,9.609542811454
EGY,2017,national,consumption,4.477675417033,1.335705399513245,8.352492951462001
EGY,2019,national,consumption,4.206137300919,1.345866084098816,8.959348433495
EGY,2021,national,consumption,3.945518735142,1.272080659866333,9.027522130728
ESP,1980,national,income,1.89864304896,1.594716906547546,23.517887260767
ESP,1985,national,income,1.81692047979,1.49985671043396,23.113828602856
ESP,1990,national,income,1.593613603193,1.699390530586243,29.858514127832
ESP,1993,national,income,1.853238109102,2.212897539138794,33.433983000744
ESP,1994,national,income,1.772402304461,2.092583417892456,33.05814869271
ESP,1995,national,income,1.786151935278,2.110848188400269,33.089991032635
ESP,1996,national,income,2.053415420026,2.439364433288574,33.262729944878
ESP,1997,national,income,1.807757752635,2.240332841873169,34.700069914705
ESP,1998,national,income,1.627328778041,2.161687135696411,37.194231274662
ESP,1999,national,income,1.39351519506,1.971285581588745,39.609180868347
ESP,2000,national,income,1.394048608959,2.074603080749512,41.669195944003
ESP,2003,national,income,1.47327192793,2.264167070388794,43.031214795991
ESP,2004,national,income,1.503836703033,2.341271162033081,43.59222593382
ESP,2005,national,income,1.479455965423,2.362480163574219,44.712005951677
ESP,2006,national,income,1.53195093855,2.468865394592285,45.124313074373
ESP,2007,national,income,1.075487637924,2.066253185272217,53.794288454247
ESP,2008,national,income,1.12437629264,2.196578502655029,54.700726252648
ESP,2009,national,income,1.293937053178,2.524828433990479,54.63572846987
ESP,2010,national,income,1.310897084114,2.418877124786377,51.665808515891
ESP,2011,national,income,1.697749458923,3.015533924102783,49.733458849545
ESP,2012,national,income,1.485413957431,2.513653039932251,47.382272053136
ESP,2013,national,income,1.598709216342,2.631372928619385,46.08620708644
ESP,2014,national,income,1.417319805999,2.344750881195068,46.321956092697
ESP,2015,national,income,1.530876945368,2.605507373809814,47.655171996128
ESP,2016,national,income,1.538986359193,2.714980840682983,49.395800797869
ESP,2017,national,income,1.404593310627,2.504721879959106,49.930617690851
ESP,2018,national,income,1.396363473514,2.504027843475342,50.210980349791
ESP,2019,national,income,1.328250191464,2.488915920257568,52.467260390822
ESP,2020,national,income,1.312365894672,2.466140031814575,52.616362604785
ESP,2021,national,income,1.180625480263,2.279359579086304,54.057843088013
ESP,2022,national,income,1.256562109665,2.425456285476685,54.046491339274
ESP,2023,national,income,1.294046123238,2.534919261932373,54.849465063976
EST,1993,national,income,3.334268275059,1.587878942489624,13.334443286765
EST,1995,national,consumption,3.428771066107,1.342432260513306,10.962558513391
EST,1998,national,consumption,3.003755245979,1.512940526008606,14.103125043378
EST,2000,national,consumption,3.321134939899,1.535605192184448,12.946461722601
EST,2001,national,consumption,3.416632558756,1.533798933029175,12.569795154633
EST,2002,national,consumption,3.354241398644,1.53881561756134,12.845479253892
EST,2003,national,consumption,3.264771001072,1.518102288246155,13.019861030737
EST,2003,national,income,3.42026492826,2.054327487945557,16.817752715017
EST,2004,national,consumption,2.840595373266,1.518851757049561,14.971455770468
EST,2004,national,income,2.648583875509,1.73015034198761,18.290607982683
EST,2005,national,income,2.140454431384,1.618606805801392,21.17353642095
EST,2006,national,income,1.986245891106,1.74897027015686,24.6551389444
EST,2007,national,income,1.637354838295,1.622361540794373,27.743602883282
EST,2008,national,income,1.591316798431,1.630959510803223,28.69753350827
EST,2009,national,income,1.640065842829,1.582627415657043,27.019383704303
EST,2010,national,income,1.869402083591,1.695732355117798,25.398765500164
EST,2011,national,income,1.955715182322,1.838815093040466,26.326340469669
EST,2012,national,income,1.781047021407,1.770967245101929,27.841534993345
EST,2013,national,income,1.921513457149,2.080975532531738,30.323656249015
EST,2014,national,income,1.730772699934,2.02508282661438,32.76127387745
EST,2015,national,income,1.482536967022,1.854732155799866,35.029480985057
EST,2016,national,income,1.345015846092,1.789527297019958,37.253661051153
EST,2017,national,income,1.145240577106,1.611042976379395,39.388408029618
EST,2018,national,income,1.12474742392,1.67687714099884,41.744980745092
EST,2019,national,income,1.200961222263,1.885268926620483,43.954399912248
EST,2020,national,income,1.023655770004,1.678877472877502,45.92224253147
EST,2021,national,income,.949318923247,1.763614416122437,52.017505583999
EST,2022,national,income,1.182189885059,1.866835117340088,44.215724114808
EST,2023,national,income,1.021285498424,1.597494006156921,43.797580177794
ETH,1981,rural,consumption,14.760189764317,1.325932502746582,2.51528669358
ETH,1995,national,consumption,15.863748493577,1.715258479118347,3.027483475025
ETH,1999,national,consumption,12.314734883639,1.308974385261536,2.976213637882
ETH,2004,national,consumption,9.138493485753999,1.297071814537048,3.974179037953
ETH,2010,national,consumption,9.18177239608,1.411909341812134,4.305646049322
ETH,2015,national,consumption,8.657159249939999,1.471123099327087,4.75807885457
ETH,2021,national,consumption,9.123179706690999,1.356499195098877,4.163238815798
FIN,1987,national,income,.827100084322,1.18375551700592,40.073933669449
FIN,1991,national,income,.742997645148,1.196503639221191,45.09045551202
FIN,1995,national,income,.797025199472,1.193053960800171,41.912742543064
FIN,2000,national,income,.731518161177,1.270404934883118,48.626733583613
FIN,2003,national,income,.737322959004,1.357680439949036,51.558211853023
FIN,2004,national,income,.688698696882,1.329357385635376,54.046866837606
FIN,2005,national,income,.674067497458,1.345192551612854,55.877772040029
FIN,2006,national,income,.699896640957,1.418438911437988,56.745934167183
FIN,2007,national,income,.638762868817,1.342498421669006,58.848057768164
FIN,2008,national,income,.62911161773,1.337275385856628,59.518388471664
FIN,2009,national,income,.626259974887,1.357340216636658,60.686499222108
FIN,2010,national,income,.6166003756789999,1.356553792953491,61.601498556999
FIN,2011,national,income,.617579315134,1.36646294593811,61.953114314889
FIN,2012,national,income,.623942335522,1.383849740028381,62.101562146157
FIN,2013,national,income,.64152379046,1.417261242866516,61.857898580739
FIN,2014,national,income,.616786386397,1.355561971664429,61.537894520136
FIN,2015,national,income,.631709470263,1.401058554649353,62.100762696142
FIN,2016,national,income,.5974090292250001,1.340034365653992,62.806150858566
FIN,2017,national,income,.621607930983,1.423426985740662,64.117517175608
FIN,2018,national,income,.595749000994,1.385671019554138,65.12606717481
FIN,2019,national,income,.58344367825,1.380841970443726,66.26788143234999
FIN,2020,national,income,.559542566113,1.323720574378967,66.240136418951
FIN,2021,national,income,.54616169272,1.318640232086182,67.60255654879499
FIN,2022,national,income,.606309862412,1.425819158554077,65.845766703339
FIN,2023,national,income,.681181470903,1.568252325057983,64.463094099834
FJI,2002,national,consumption,4.129875577526,1.563142061233521,10.597892208728
FJI,2008,national,consumption,3.794949576577,1.605336427688599,11.844537051466
FJI,2013,national,consumption,3.581792614294,1.479048848152161,11.56219020164
FJI,2019,national,consumption,4.418677351151,1.345533728599548,8.526294741542999
FRA,1970,national,income,1.450575343824,1.540432572364807,29.734486101072
FRA,1975,national,income,1.198192552861,1.60095739364624,37.412021580397
FRA,1979,national,income,1.028920679454,1.564488291740417,42.574392230949
FRA,1984,national,income,1.164814243058,1.870019435882568,44.9518419918
FRA,1990,national,income,.840887760156,1.435623288154602,47.80358961768
FRA,1996,national,income,.805971315599,1.469931244850159,51.066425459992
FRA,1997,national,income,.793527751599,1.456714630126953,51.400859809914
FRA,1998,national,income,.754908722543,1.421382904052734,52.719911817895
FRA,1999,national,income,.747462681477,1.446271181106567,54.177409527533
FRA,2000,national,income,.731818733471,1.450371980667114,55.492450264395
FRA,2001,national,income,.707514605547,1.4389967918396,56.948518540111
FRA,2002,national,income,.669251009148,1.395083665847778,58.367250061358
FRA,2003,national,income,.748814353551,1.449079513549805,54.184625845277
FRA,2004,national,income,.7125494919749999,1.401363015174866,55.067282329408
FRA,2005,national,income,.720359456879,1.399395227432251,54.393769888953
FRA,2006,national,income,.7147082479869999,1.369671821594238,53.6593955422
FRA,2007,national,income,.6090530535000001,1.417787194252014,65.17994225105301
FRA,2008,national,income,.610304934825,1.433197855949402,65.75325965053
FRA,2009,national,income,.624639403725,1.47939920425415,66.31534572527001
FRA,2010,national,income,.648972654916,1.543662071228027,66.60147693463399
FRA,2011,national,income,.603930764213,1.444021344184875,66.94905938524001
FRA,2012,national,income,.616321421804,1.460856676101685,66.367947117803
FRA,2013,national,income,.6352308515839999,1.49107551574707,65.72431830865899
FRA,2014,national,income,.59738503992,1.418150186538696,66.470038917989
FRA,2015,national,income,.6326541221550001,1.521255016326904,67.327687772296
FRA,2016,national,income,.628316291983,1.51622200012207,67.568222311684
FRA,2017,national,income,.581548236216,1.395401954650879,67.18488957888199
FRA,2018,national,income,.5844285196,1.425487041473389,68.295156890374
FRA,2019,national,income,.624819716888,1.437209486961365,64.405562314953
FRA,2020,national,income,.625319933036,1.469282388687134,65.79017128305399
FRA,2021,national,income,.634494576209,1.494931578636169,65.970750372024
FRA,2022,national,income,.6285662470109999,1.483446359634399,66.081335399357
FRA,2023,national,income,.627774591838,1.497729420661926,66.801724327946
FSM,2000,urban,income,21.294559967872,4.707222938537598,6.189479462705
FSM,2005,national,consumption,5.59435831627,1.76205575466156,8.819163363788
FSM,2013,national,consumption,8.656655904841999,1.896192789077759,6.133245717064
GAB,2005,national,consumption,4.761470044086,1.74327552318573,10.251396184349
GAB,2017,national,consumption,3.274041773123,1.68630063533783,14.421446807256
GBR,1968,national,income,1.457239848074,1.260137796401978,24.212800277069
GBR,1969,national,income,1.475960767342,1.29133129119873,24.497451216378
GBR,1970,national,income,1.430686069639,1.281235575675964,25.075099712947
GBR,1971,national,income,1.464043814549,1.304931640625,24.956963005564
GBR,1972,national,income,1.438691900274,1.331716537475586,25.918031976759
GBR,1973,national,income,1.2793635772,1.289348244667053,28.218522946072
GBR,1974,national,income,1.319194553233,1.329762578010559,28.224305931535
GBR,1975,national,income,1.338965387988,1.297277688980103,27.128239931214
GBR,1976,national,income,1.358717759434,1.272056937217712,26.214122376199
GBR,1977,national,income,1.411121753583,1.291889905929565,25.634158433288
GBR,1978,national,income,1.27237774617,1.268104434013367,27.905960606311
GBR,1979,national,income,1.251942533775,1.271204710006714,28.430804037637
GBR,1980,national,income,1.246531133685,1.299625158309937,29.192615170616
GBR,1981,national,income,1.275747981369,1.327381372451782,29.133245019742
GBR,1982,national,income,1.16834350243,1.336184501647949,32.022402086464
GBR,1983,national,income,1.211580073087,1.326986789703369,30.667085166471
GBR,1984,national,income,1.175253798823,1.324739336967468,31.561438016908
GBR,1985,national,income,1.159312320477,1.358563780784607,32.81237003704
GBR,1986,national,income,1.146539976244,1.440205216407776,35.171686677767
GBR,1987,national,income,1.063664787312,1.428970456123352,37.616336466065
GBR,1988,national,income,1.01488238153,1.455918788909912,40.167930290543
GBR,1989,national,income,1.007947348768,1.457422733306885,40.486080775001
GBR,1990,national,income,.9980970182210001,1.519858002662659,42.637160985755
GBR,1991,national,income,.9800633184250001,1.50626814365387,43.033450749555
GBR,1992,national,income,1.023652552887,1.519764184951782,41.570156688061
GBR,1993,national,income,1.030055460253,1.522080183029175,41.374707649482
GBR,1994,national,income,1.020508719122,1.642763733863831,45.072996316675
GBR,1995,national,income,.998265254798,1.610305428504944,45.166903575006
GBR,1996,national,income,.923015643677,1.547421932220459,46.941579952056
GBR,1997,national,income,.904308230615,1.570621371269226,48.630982989095
GBR,1998,national,income,.891802510116,1.632765769958496,51.264085259444
GBR,1999,national,income,.9016354613849999,1.690587639808655,52.500657159377
GBR,2000,national,income,.874745722775,1.797757506370544,57.544963361175
GBR,2001,national,income,.8224802167950001,1.711146712303162,58.253203386385
GBR,2002,national,income,.852117829712,1.721129775047302,56.555128264684
GBR,2003,national,income,.8111724903300001,1.668864965438843,57.605772981436
GBR,2004,national,income,.8349942025180001,1.777465224266052,59.604036368168
GBR,2005,national,income,.906167880417,1.967113852500916,60.782542044486
GBR,2006,national,income,.800666938465,1.769593715667725,61.884186907808
GBR,2007,national,income,.787377055202,1.736701011657715,61.759012150677
GBR,2008,national,income,.798471529182,1.792623519897461,62.861924838373
GBR,2009,national,income,.877001821976,1.952429890632629,62.335146488248
GBR,2010,national,income,.7864078192490001,1.705405592918396,60.72085660513
GBR,2011,national,income,.772859432694,1.63859224319458,59.364717006957
GBR,2012,national,income,.898182176861,1.897949934005737,59.166835531942
GBR,2013,national,income,.735116271934,1.562417984008789,59.511272399417
GBR,2014,national,income,.841520809677,1.841905236244202,61.28588417213
GBR,2015,national,income,.7614143176880001,1.691621065139771,62.20711744534
GBR,2016,national,income,.901850732608,2.015058755874634,62.562065498649
GBR,2017,national,income,.904660651929,2.009328365325928,62.190384104344
GBR,2018,national,income,.911046910827,2.064527034759521,63.450911889467
GBR,2019,national,income,.899206738508,2.065487623214722,64.316304404721
GBR,2020,national,income,.909733028844,2.079410552978516,64.000638451941
GBR,2021,national,income,.883422754748,2.029364109039307,64.320502726719
GEO,1996,national,consumption,5.129110805639,1.603564858436584,8.753918422686001
GEO,1997,national,consumption,9.069429954704001,1.940483331680298,5.99084327085
GEO,1998,national,consumption,9.135356312452,2.006050825119019,6.148574938234
GEO,1999,national,consumption,9.91172681055,1.879770040512085,5.310231220567
GEO,2000,national,consumption,10.512569842399,1.920649647712708,5.115608318602
GEO,2001,national,consumption,10.403846678513,1.817344307899475,4.891040891087
GEO,2002,national,consumption,7.424251638322,1.65435004234314,6.239255180916
GEO,2003,national,consumption,7.571820728306,1.669740080833435,6.174568134926
GEO,2004,national,consumption,7.327817904077,1.671745419502258,6.387832486598
GEO,2005,national,consumption,7.516630529463,1.692032337188721,6.302944462259
GEO,2006,national,consumption,7.509291269941,1.659047365188599,6.186113168373
GEO,2007,national,consumption,7.738161509448,1.686026096343994,6.100768188936
GEO,2008,national,consumption,7.186764871419,1.692407488822937,6.593705083282
GEO,2009,national,consumption,7.259270132029,1.694503545761108,6.535932401279
GEO,2010,national,consumption,7.588991262785,1.760815739631653,6.496626424004
GEO,2011,national,consumption,7.433003492488,1.787487030029297,6.733433862634
GEO,2012,national,consumption,6.570795814874,1.695850253105164,7.226492587895
GEO,2013,national,consumption,5.869440999509,1.662868618965149,7.932667056137
GEO,2014,national,consumption,5.460592020793,1.615970611572266,8.286130341530001
GEO,2015,national,consumption,5.214726774713,1.557119250297546,8.360809642819
GEO,2016,national,consumption,5.19844808347,1.565059304237366,8.429758138824001
GEO,2017,national,consumption,5.299949411495,1.644862174987793,8.689920824354999
GEO,2018,national,consumption,5.253570557183,1.59705376625061,8.511831424367999
GEO,2019,national,consumption,5.075186335368,1.544159173965454,8.519186108736999
GEO,2020,national,consumption,5.493295041899,1.520717024803162,7.751281814234
GEO,2021,national,consumption,5.283863215662,1.521418929100037,8.062231752099001
GEO,2022,national,consumption,4.750865389641,1.517172932624817,8.941706421180999
GEO,2023,national,consumption,4.14384004549,1.507598042488098,10.186866201886
GEO,2024,national,consumption,3.838941040583,1.46895706653595,10.71410022541
GHA,1987,national,consumption,17.874570230959,1.485478520393372,2.326959294718
GHA,1988,national,consumption,17.467325109182,1.490755081176758,2.389669903119
GHA,1991,national,consumption,19.958957767687,1.583892464637756,2.222009248523
GHA,1998,national,consumption,16.175809616063,1.709162831306458,2.958526433347
GHA,2005,national,consumption,15.366811918837,1.859225273132324,3.387710287507
GHA,2012,national,consumption,10.628889480053,1.830675601959229,4.822603093187
GHA,2016,national,consumption,11.280751369716,2.042154788970947,5.068841136955
GIN,1991,national,consumption,37.06783595579,2.086734294891357,1.576260324775
GIN,1994,national,consumption,9.149378956111001,1.885548233985901,5.770375361982
GIN,2002,national,consumption,11.542732936446,1.759645104408264,4.268491881522
GIN,2007,national,consumption,10.204262340869,1.637264609336853,4.492574548682
GIN,2012,national,consumption,7.066906886908,1.448314666748047,5.73841013185
GIN,2018,national,consumption,5.716055386322,1.334692358970642,6.537968073325
GMB,1998,national,consumption,23.95202471641,2.102004766464233,2.457250887192
GMB,2003,national,consumption,13.582847908228,2.039282321929932,4.203824464414
GMB,2010,national,consumption,8.903498656219,1.787899374961853,5.622641820191
GMB,2015,national,consumption,6.399607208922,1.48232364654541,6.485564149619
GMB,2020,national,consumption,6.907535187122,1.595163464546204,6.466065879204
GNB,1991,national,consumption,20.149189837193,3.540646314620972,4.920202772047
GNB,1993,national,consumption,12.451523718129,1.778377652168274,3.999074780525
GNB,2002,national,consumption,14.59594340617,1.497109293937683,2.871966449228
GNB,2010,national,consumption,20.943288029278,2.150606155395508,2.87523953974
GNB,2018,national,consumption,8.578132693684999,1.428390026092529,4.662427437947
GNB,2021,national,consumption,9.098176603901999,1.400114059448242,4.308906480789
GNQ,2022,national,consumption,4.734313293818,1.59619414806366,9.440320947587001
GRC,1995,national,income,2.374591366072,2.597541570663452,30.628918525104
GRC,2000,national,income,1.261035738291,1.563404321670532,34.713782515117
GRC,2002,national,income,1.124841587043,1.614193558692932,40.181143473535
GRC,2003,national,income,1.411636207231,1.982416272163391,39.321502621701
GRC,2004,national,income,1.427185657567,2.112356185913086,41.442381691702
GRC,2005,national,income,1.20982041639,1.810256600379944,41.896452148635
GRC,2006,national,income,1.303938319816,1.969033718109131,42.281864122895
GRC,2007,national,income,1.352948860529,2.102461099624634,43.511557726118
GRC,2008,national,income,1.19088757453,1.88034999370575,44.210555298511
GRC,2009,national,income,1.431731529486,2.294955015182495,44.881834589372
GRC,2010,national,income,1.750431423656,2.43252158164978,38.910751212424
GRC,2011,national,income,2.132880294718,2.459475755691528,32.28747506052
GRC,2012,national,income,1.989552544498,1.991521596908569,28.027711282716
GRC,2013,national,income,1.896029464991,1.812662839889526,26.768867268132
GRC,2014,national,income,2.30081025229,2.191979169845581,26.675566796112
GRC,2015,national,income,2.227149058985,2.156438827514648,27.111021853184
GRC,2016,national,income,1.985061785711,1.96250593662262,27.681841071349
GRC,2017,national,income,1.822506797265,1.828835725784302,28.097234557613
GRC,2018,national,income,1.503436062572,1.560925006866455,29.070675121973
GRC,2019,national,income,1.702204768569,1.878864645957947,30.905922713679
GRC,2020,national,income,1.712405674274,1.911862850189209,31.261376301158
GRC,2021,national,income,1.551942834204,1.848393797874451,33.348539593166
GRC,2022,national,income,1.443110364287,1.706433057785034,33.109128405762
GRC,2023,national,income,1.326139704552,1.621723294258118,34.240926706082
GRD,2018,national,consumption,2.40254595021,1.811191201210022,21.108172538606
GTM,1986,national,income,13.953532878721,2.733797788619995,5.485803463872
GTM,1989,national,income,11.830030967141,3.713693618774414,8.789784394178
GTM,1998,national,income,4.739961173691,2.32448673248291,13.731257881683
GTM,2000,national,income,4.441002801432,2.775778293609619,17.500955841326
GTM,2006,national,income,4.482949450761,2.885424375534058,18.022036818709
GTM,2014,national,income,4.336294612108,2.16433048248291,13.975354340406
GTM,2023,national,income,4.793515989909,2.141957759857178,12.511655419263
GUY,1992,national,income,9.236395112506001,1.746244192123413,5.293714324625
GUY,1998,national,income,7.701822805482,2.935279846191406,10.67121839533
HND,1986,urban,income,17.491682279833,2.626718997955322,4.204749042906
HND,1989,national,income,14.06329413942,2.738273620605469,5.451899173558
HND,1990,national,income,15.479712414095,2.844634294509888,5.145428839543
HND,1991,national,income,11.949187985966,2.5235435962677,5.913307503556
HND,1992,national,income,10.568417768079,2.479346513748169,6.568788852517
HND,1993,national,income,9.472832614331001,2.660208225250244,7.863100082359
HND,1994,national,income,10.399468955861,2.953991413116455,7.953460101187
HND,1995,national,income,10.599274919628,2.94994854927063,7.792849907127
HND,1996,national,income,11.914396473342,3.056060075759888,7.182040565855
HND,1997,national,income,8.400442107844,2.602756261825562,8.675397489057
